"","ATEMP_SUMMER_HIST_HUC12","WOODY_VEG_PCT_HUC12","N_RED_DRYDEP_HUC12","HUC12_join","preds"
"1858",22.59,62.78,1.2889794,50400060603,NA
"1859",24.86,22.98,2.764592039,102701040603,NA
"1860",27.52,14.12,1.747428292,111003010503,NA
"1861",28.85,14.35,1.707210279,111303030310,NA
"1862",24.28,79.77,1.076332418,180600150303,NA
"1863",27.81,23.74,1.525753479,111003020201,NA
"1864",23.09,2.29,1.45301202,102100020806,NA
"1865",23.57,5.07,3.477480012,102100030804,NA
"1866",28.69,67.92,0.846537029,30402050710,NA
"1867",28.66,40.82,1.675872978,80402050406,NA
"1868",22.91,22.79,0.861141787,110200030305,NA
"1869",20.77,46.69,0.847433907,10802070404,NA
"1870",31.08,39.76,0.889068676,31002020104,NA
"1871",15.79,77,0.786917835,160501010102,NA
"1872",22.54,46.16,1.796132768,50400060504,NA
"1873",25.72,6.54,2.163836138,102500170604,NA
"1874",18.82,10.94,2.188425321,171100070203,NA
"1875",18.26,89.34,0.504718897,40201020409,NA
"1876",30.38,13.65,1.436851122,120401020107,NA
"1877",27.33,49.81,1.326380711,80102100302,NA
"1878",31.52,39.78,0.817824153,31001020502,NA
"1879",29.26,60.04,1.43730067,80302080201,NA
"1880",26.1,4.37,2.385875312,110300120502,NA
"1881",24.56,7.24,2.956631033,102702050104,NA
"1882",24.55,7.53,2.80824385,102702050201,NA
"1883",21.41,9.22,0.832082441,101000042209,NA
"1884",23.87,6.91,2.876073124,102002030307,NA
"1885",23.84,2.85,1.739887442,101900030402,NA
"1886",23.69,3.54,3.05189246,102002030907,NA
"1887",26.17,1.72,2.294523079,110300110303,NA
"1888",29.48,34.51,1.281665281,80802010406,NA
"1889",25.46,27.15,1.969764141,102701010201,NA
"1890",21.65,51,1.524806088,170402080507,NA
"1891",31.2,49.79,1.736841977,31002050304,NA
"1892",24.98,17.75,3.027734095,102701040601,NA
"1893",26.21,29.64,2.90660129,31300010804,NA
"1894",27.01,73.98,1.475898167,31300020311,NA
"1895",24.89,5.85,2.832052609,102702070304,NA
"1896",27.27,61.05,1.413829978,31501050605,NA
"1897",19.26,2.31,2.21789416,90201070603,NA
"1898",26.38,39.51,1.436541836,60400030507,NA
"1899",23.34,29.32,4.250163833,102002010311,NA
"1900",30.79,30.49,0.645128564,31002010301,NA
"1901",30.3,5.54,1.322468226,120401020106,NA
"1902",29.19,74.59,0.89006422,80602020707,NA
"1903",19.66,13.79,2.243490666,90202040604,NA
"1904",30.98,23.36,1.819987043,31002040306,NA
"1905",24.88,5.35,0.537665696,110200030406,NA
"1906",25.8,0.48,2.37570351,102600070304,NA
"1907",25.9,8.05,0.78179382,110200021202,NA
"1908",21.03,90.41,0.30342181,160401020405,NA
"1909",29.6,4.86,1.560110824,111302020308,NA
"1910",25.42,73.58,2.29498514,31300010601,NA
"1911",23.25,1.76,0.861963974,101402010806,NA
"1912",29.87,19.14,1.570164107,120301090403,NA
"1913",31.5,26.52,0.986507348,31001020103,NA
"1914",26.07,2.76,2.326277815,110300120301,NA
"1915",22.51,54.9,1.090705507,60101060105,NA
"1916",24.07,61.2,0.27244272,160401051506,NA
"1917",19.61,70.49,0.559656418,100800140101,NA
"1918",30.22,39.27,0.643485899,130301020906,NA
"1919",24.83,1.5,2.263631967,102500150206,NA
"1920",30.38,17.51,1.79622401,31002030203,NA
"1921",30.07,71.71,1.129309904,111302040304,NA
"1922",23.81,9.57,0.693467875,170601070704,NA
"1923",26.16,1.46,2.100916489,110300120408,NA
"1924",24.24,91.67,0.503622523,130201011304,NA
"1925",29.68,6.23,1.560221802,111302020309,NA
"1926",31.04,52.3,2.421357181,121002020311,NA
"1927",22.52,75.88,0.609226938,160501020306,NA
"1928",24.54,33.96,2.114607144,103001010208,NA
"1929",26.89,45.37,1.692019018,31501041303,NA
"1930",31.73,42.4,0.715098154,31001020504,NA
"1931",32.06,72.79,0.669900542,31001020204,NA
"1932",31.52,31.52,1.348232633,31001010701,NA
"1933",28.43,18.14,1.648894315,80302020600,NA
"1934",25.48,61.95,1.148598164,51402040104,NA
"1935",30.81,29.09,1.207920492,31002020107,NA
"1936",25.13,90.04,1.576547162,31501020303,NA
"1937",26.41,0.95,2.626920574,110300050705,NA
"1938",30.54,4.28,1.226207958,31002010102,NA
"1939",23.17,1.55,1.223443307,101402030606,NA
"1940",31.62,31.15,0.930688458,31001020202,NA
"1941",31.85,73.27,0.670984617,31001020302,NA
"1942",25.48,7.04,0.629479269,110200030407,NA
"1943",28.93,88.4,0.387208933,130202030903,NA
"1944",16.87,93.23,0.85581673,160501010403,NA
"1945",21.89,61.66,0.506148257,100902070201,NA
"1946",26.19,72.37,0.82996976,51302040605,NA
"1947",26.99,69.36,1.510016555,31501041203,NA
"1948",29.59,89.27,0.459405682,150100100602,NA
"1949",31.53,38.11,0.777699268,31001020503,NA
"1950",26.83,39.35,1.263473327,31300020208,NA
"1951",31.06,10.95,1.198636922,31002010203,NA
"1952",21.87,64.59,1.045029258,50400010705,NA
"1953",23.03,84.19,0.621975319,160502010504,NA
"1954",23.53,6.77,4.440957853,102100090409,NA
"1955",29.92,87.42,0.647625021,120200030103,NA
"1956",25,3.52,2.199999569,102500150305,NA
"1957",31.5,37.17,0.806008577,31001010807,NA
"1958",31.48,29.38,1.242299162,31001010604,NA
"1959",22.34,61.25,0.714506691,160502010505,NA
"1960",19.28,0.68,1.858833121,101600030303,NA
"1961",19.55,1.52,2.208171877,90202050704,NA
"1962",22.37,26.28,0.570988599,100901021310,NA
"1963",27.07,38.61,0.687397693,130202030107,NA
"1964",30.59,28.59,1.220728264,31002060501,NA
"1965",21.44,4.35,1.216937125,101303061402,NA
"1966",20.59,98.43,0.7155719,160502010202,NA
"1967",21.97,28.64,0.546906695,100902091105,NA
"1968",24.4,92.63,0.584087232,50901020301,NA
"1969",25.43,1.18,2.190762212,102500110302,NA
"1970",25.42,77.59,2.445692496,31501020205,NA
"1971",31.56,97.4,0.351770791,150400051002,NA
"1972",27.57,85.07,0.624806004,110901010104,NA
"1973",19.87,0.56,2.097817191,101600030804,NA
"1974",26.11,23.35,2.630129883,31300010802,NA
"1975",25.1,1.45,2.420374309,102500110306,NA
"1976",24.69,91.02,1.48719,31501020202,NA
"1977",26.96,70.15,1.851683099,31501060104,NA
"1978",31.07,36.03,1.33103089,31002030104,NA
"1979",29.12,71.09,0.25726695,130202031208,NA
"1980",24.76,81.19,0.439082417,130201021604,NA
"1981",28.65,69.29,0.830270542,30402050901,NA
"1982",17.63,86.75,0.134342541,171001010707,NA
"1983",23.49,90.18,0.790067954,30401010104,NA
"1984",19.48,86.7,0.669651605,160502010503,NA
"1985",21.08,63.08,0.836339085,11000051207,NA
"1986",29.57,60.63,0.233746671,130202110304,NA
"1987",24.55,96.2,0.403206043,130202020403,NA
"1988",17.48,16.58,3.043094641,90203161006,NA
"1989",31.51,35.37,1.04993609,31001010802,NA
"1990",31.26,37.22,0.875192996,31002020103,NA
"1991",18.14,73.82,1.84108044,171100040501,NA
"1992",30.17,94.8,1.106577559,111302050206,NA
"1993",30.62,65.94,1.238959221,31102010901,NA
"1994",19.7,8.35,2.150476929,171100140502,NA
"1995",21.21,50.38,0.819494719,101102031302,NA
"1996",30.15,45.95,1.191781048,111302060103,NA
"1997",22.83,4.53,0.915124748,101201110505,NA
"1998",22.63,6.78,0.859281076,101201120602,NA
"1999",31.29,37.2,1.522191325,31002040104,NA
"2000",31.26,38.51,1.728771679,31002040304,NA
"2001",31.17,45.54,1.744830505,31002040303,NA
"2002",31.21,29.26,1.613357816,31002040103,NA
"2003",25.63,75.43,1.788411148,31300010105,NA
"2004",31.24,38.9,1.428480131,31002040203,NA
"2005",31.37,39.35,0.850618865,31001010905,NA
"2006",26.98,53.97,1.607883144,31501041301,NA
"2007",20.92,61.61,0.834678102,101102050210,NA
"2008",23.07,1.87,1.008127374,101402020808,NA
"2009",22.81,3.85,1.790273239,101402041204,NA
"2010",23.25,4.56,1.133563695,101402021407,NA
"2011",31.41,32.81,0.967617039,31001010305,NA
"2012",16.22,87.47,0.283519615,10100020101,NA
"2013",15.71,90.64,0.40482841,10100020102,NA
"2014",15.76,96.04,0.402436077,10100020104,NA
"2015",16.43,66.92,0.332389986,10100020105,NA
"2016",15.65,96.97,0.40052227,10100020201,NA
"2017",16.22,86.43,0.292333768,10100020202,NA
"2018",15.96,88.05,0.302019385,10100020203,NA
"2019",16.18,83.33,0.312441737,10100020204,NA
"2020",15.08,91.77,0.560819752,10100020301,NA
"2021",15.17,96.19,0.525291134,10100020302,NA
"2022",15.44,80.8,0.500049853,10100020303,NA
"2023",15.64,95.82,0.44683869,10100020304,NA
"2024",15.73,97.33,0.395044517,10100020305,NA
"2025",15.67,91.94,0.367335181,10100020306,NA
"2026",15.73,94.17,0.351653205,10100020307,NA
"2027",15.95,93.97,0.36532501,10100020308,NA
"2028",15.89,94.91,0.313282606,10100020401,NA
"2029",15.82,92.14,0.362626094,10100020402,NA
"2030",16.12,91.7,0.327411499,10100020403,NA
"2031",15.69,96.91,0.32012685,10100020404,NA
"2032",15.66,93.35,0.30921426,10100020405,NA
"2033",16.17,88.66,0.332042668,10100020406,NA
"2034",15.68,87.63,0.312540917,10100020501,NA
"2035",15.53,90.41,0.309186633,10100020502,NA
"2036",15.44,94.69,0.312476256,10100020503,NA
"2037",15.32,96.01,0.311562048,10100020504,NA
"2038",15.7,94.6,0.30629885,10100020505,NA
"2039",15.21,83.88,0.282466371,10100020601,NA
"2040",15.29,92.1,0.298581086,10100020602,NA
"2041",15.59,97.65,0.328239152,10100020701,NA
"2042",15.54,95.36,0.306003282,10100020702,NA
"2043",15.38,95.51,0.293479753,10100020703,NA
"2044",15.88,90.1,0.2970335,10100020704,NA
"2045",15.36,95.45,0.304225364,10100020705,NA
"2046",15.29,84.82,0.294327609,10100020706,NA
"2047",15.53,96.65,0.303542062,10100020707,NA
"2048",15.38,95.05,0.290029291,10100020708,NA
"2049",15.45,94.7,0.299767422,10100020709,NA
"2050",15.31,92.25,0.282362042,10100020710,NA
"2051",15.61,88.72,0.288830074,10100020711,NA
"2052",15.45,96.58,0.2767764,10100030101,NA
"2053",16.2,93.48,0.246806612,10100030102,NA
"2054",15.28,89.01,0.275795428,10100030103,NA
"2055",15.4,86.62,0.266823851,10100030104,NA
"2056",16.2,73.35,0.255033798,10100030105,NA
"2057",16.31,94.94,0.22509533,10100030201,NA
"2058",16.21,89.76,0.216229052,10100030202,NA
"2059",16.27,82.44,0.221568654,10100030203,NA
"2060",15.29,95.96,0.273173062,10100030204,NA
"2061",15.26,89.75,0.276378274,10100030206,NA
"2062",16.07,84.31,0.220065298,10100030207,NA
"2063",15.76,64.4,0.411617829,10100030301,NA
"2064",15.76,79.25,0.28737366,10100030303,NA
"2065",15.61,55.96,0.442472893,10100030304,NA
"2066",15.73,64.65,0.358729306,10100030305,NA
"2067",16.02,65.27,0.291866444,10100030306,NA
"2068",16.09,93.87,0.239541557,10100030307,NA
"2069",16,90.29,0.231423343,10100030308,NA
"2070",16.01,66.52,0.299316163,10100030309,NA
"2071",15.92,84.87,0.259743024,10100030310,NA
"2072",15.23,91.51,0.415943448,10100030401,NA
"2073",15.45,61.04,0.546124339,10100030402,NA
"2074",15.75,72.01,0.530255811,10100030403,NA
"2075",16.44,94.13,0.273597061,10100040101,NA
"2076",16.8,85.78,0.255765768,10100040102,NA
"2077",16.82,85.37,0.229293544,10100040103,NA
"2078",16.79,94.73,0.222920305,10100040104,NA
"2079",15.88,93.17,0.289486073,10100040201,NA
"2080",16.43,95.37,0.243894907,10100040203,NA
"2081",15.96,94.02,0.28866433,10100040301,NA
"2082",16.14,93.35,0.252371473,10100040302,NA
"2083",15.82,92.63,0.300053013,10100040303,NA
"2084",15.93,97.8,0.279570032,10100040304,NA
"2085",16.45,92.69,0.237205617,10100040305,NA
"2086",16.44,94.61,0.252524474,10100040306,NA
"2087",16.6,90.2,0.225879453,10100040401,NA
"2088",16.52,89.21,0.231907499,10100040402,NA
"2089",16.55,96.68,0.238402256,10100040501,NA
"2090",16.48,89.52,0.234189088,10100040502,NA
"2091",16.34,93.63,0.228428481,10100040503,NA
"2092",16.49,91.26,0.225137685,10100040504,NA
"2093",16.64,91.66,0.217364313,10100040505,NA
"2094",16.72,96.33,0.215744363,10100040602,NA
"2095",16.77,93.88,0.220666387,10100040603,NA
"2096",16.75,96.8,0.205914814,10100040604,NA
"2097",16.72,94.4,0.219434068,10100040605,NA
"2098",16.78,91.33,0.207079673,10100040606,NA
"2099",15.58,95,0.308032692,10100040701,NA
"2100",15.83,90.02,0.281894418,10100040702,NA
"2101",15.66,92.07,0.284731698,10100040703,NA
"2102",16.49,90.8,0.229185049,10100040801,NA
"2103",16.39,97.18,0.218537903,10100040802,NA
"2104",16.67,94.89,0.207354401,10100040803,NA
"2105",16.42,95.54,0.223912509,10100040804,NA
"2106",16.43,93.48,0.230058433,10100040805,NA
"2107",16.59,82.85,0.209303742,10100040901,NA
"2108",16.42,95.37,0.215264658,10100040902,NA
"2109",16.54,93.07,0.211274219,10100040903,NA
"2110",16.61,84.61,0.211132432,10100040904,NA
"2111",16.06,93.16,0.216444671,10100040905,NA
"2112",16.08,94.11,0.220585025,10100040906,NA
"2113",16.4,94.33,0.208030819,10100040907,NA
"2114",16.35,99.04,0.21378044,10100040908,NA
"2115",16.32,88.6,0.245840696,10100040909,NA
"2116",16.09,72.1,0.263520083,10100041001,NA
"2117",16.47,94.7,0.223747465,10100041002,NA
"2118",16.49,94.01,0.237531671,10100041003,NA
"2119",16.64,96.19,0.245134157,10100041004,NA
"2120",16.79,92.65,0.222414313,10100041005,NA
"2121",16.83,84.61,0.248415979,10100041006,NA
"2122",16.63,69.71,0.246125609,10100041007,NA
"2123",17.03,61.75,0.293955846,10100041008,NA
"2124",16.59,39.67,0.355117119,10100041009,NA
"2125",16.13,61.73,0.316241941,10100041101,NA
"2126",16.13,50.81,0.324625639,10100041102,NA
"2127",15.88,83.72,0.256502806,10100041103,NA
"2128",15.97,90.89,0.242876714,10100041104,NA
"2129",15.73,92.47,0.274637049,10100041105,NA
"2130",15.64,91.73,0.276542494,10100041106,NA
"2131",15.71,82.53,0.30482911,10100041107,NA
"2132",15.98,79.7,0.278085499,10100041108,NA
"2133",16.09,46.86,0.344022838,10100041109,NA
"2134",16.49,49.12,0.399946478,10100041110,NA
"2135",15.62,50.65,0.385781115,10100041111,NA
"2136",15.82,51.01,0.339284262,10100041112,NA
"2137",16.43,31.26,0.410551757,10100041113,NA
"2138",17.29,94.34,0.206369006,10100050101,NA
"2139",17.28,83.85,0.238928129,10100050102,NA
"2140",16.65,94.06,0.241628683,10100050201,NA
"2141",17.34,59.99,0.380900589,10100050202,NA
"2142",16.98,85.75,0.26526613,10100050203,NA
"2143",16.95,85.91,0.231804883,10100050301,NA
"2144",16.85,83.39,0.24485846,10100050302,NA
"2145",17.3,67.06,0.253812935,10100050303,NA
"2146",17.16,79.33,0.26897682,10100050304,NA
"2147",17.06,82.2,0.264679081,10100050305,NA
"2148",17.39,65.81,0.289783504,10100050306,NA
"2149",17.38,54.3,0.336692347,10100050307,NA
"2150",17.47,59.18,0.344959131,10100050308,NA
"2151",14.67,92.49,0.611153272,10100060101,NA
"2152",14.98,89.18,0.630162478,10100060102,NA
"2153",15.05,92.37,0.767975226,10100060103,NA
"2154",15.1,91.7,0.691587897,10100060104,NA
"2155",14.88,93.38,0.691022669,10100060105,NA
"2156",14.96,86.34,0.66626697,10100060106,NA
"2157",15.18,94.75,0.692156322,10100060107,NA
"2158",14.83,94.67,0.884836032,10100060108,NA
"2159",15.26,95.27,0.73896746,10100060109,NA
"2160",14.39,97.89,1.154935759,10100060201,NA
"2161",14.95,95.43,1.22239181,10100060202,NA
"2162",15.2,93.61,1.230463858,10100060203,NA
"2163",14.61,96.55,1.044412454,10100060204,NA
"2164",15.11,95.32,1.036103408,10100060205,NA
"2165",15.26,95.37,0.648943,10100060206,NA
"2166",15.06,92.73,0.617612525,10100060207,NA
"2167",15.36,94.38,0.66402322,10100060208,NA
"2168",15.09,82.93,0.544713331,10100060305,NA
"2169",15.14,94.36,0.56683354,10100060306,NA
"2170",15.3,99.44,0.760708,10100060307,NA
"2171",15.26,93.43,0.72643822,10100060312,NA
"2172",15.35,93.82,0.602286539,10100060313,NA
"2173",15.53,93.32,0.552559049,10100070101,NA
"2174",15.36,93.92,0.516589806,10100070102,NA
"2175",15.71,92.92,0.468082135,10100070103,NA
"2176",15.3,91.82,0.477225,10100070204,NA
"2177",15.31,92.99,0.477225,10100070205,NA
"2178",15.34,86.61,0.48078852,10100070206,NA
"2179",15.31,93.7,0.469122551,10100070207,NA
"2180",15.44,93.25,0.446987565,10100070208,NA
"2181",15.48,94.45,0.403312479,10100070209,NA
"2182",15.28,96.44,0.490927007,10100070301,NA
"2183",15.11,94.3,0.484278191,10100070302,NA
"2184",15.37,94.07,0.407063996,10100070303,NA
"2185",15.12,96.71,0.351784113,10100070304,NA
"2186",15.01,91.14,0.338481005,10100070305,NA
"2187",15.55,91.13,0.34118262,10100070306,NA
"2188",15.66,92.61,0.440154551,10100070401,NA
"2189",15.84,93.13,0.42363289,10100070402,NA
"2190",15.73,90.28,0.382018477,10100070403,NA
"2191",15.68,94.37,0.339529,10100070404,NA
"2192",15.52,94.77,0.317901084,10100070405,NA
"2193",14.76,74.64,0.374653,10100070502,NA
"2194",15.27,88.35,0.335140637,10100070503,NA
"2195",14.9,89.77,0.374511178,10100070504,NA
"2196",15.2,89.13,0.292043271,10100070505,NA
"2197",15.36,93.08,0.327861917,10100070506,NA
"2198",15.42,90.38,0.299892834,10100070507,NA
"2199",14.74,69,0.37123035,10100070601,NA
"2200",15.26,84.16,0.334353197,10100070602,NA
"2201",14.88,90.75,0.333464273,10100070603,NA
"2202",15.24,91.75,0.270695172,10100070604,NA
"2203",14.96,85.89,0.277546866,10100070605,NA
"2204",15.33,87.17,0.280379779,10100070606,NA
"2205",15.33,92.02,0.261692846,10100070607,NA
"2206",15.12,82.97,0.285841655,10100070701,NA
"2207",15.43,93.78,0.285048922,10100070702,NA
"2208",15.51,88.13,0.265006927,10100070703,NA
"2209",15.28,93.88,0.281009923,10100080101,NA
"2210",15.61,91.1,0.287788732,10100080102,NA
"2211",14.86,77.36,0.324790155,10100080401,NA
"2212",14.98,83.65,0.298614345,10100080403,NA
"2213",15.07,76.91,0.319106458,10100080404,NA
"2214",15.43,76.67,0.331893883,10100080405,NA
"2215",14.98,83.96,0.269381371,10100080406,NA
"2216",15.51,95.03,0.269468315,10100080407,NA
"2217",15.46,86.95,0.277493708,10100080408,NA
"2218",15.49,85.59,0.389826638,10100080503,NA
"2219",15.79,72.38,0.797060024,10100080504,NA
"2220",15.52,65.02,0.875571365,10100081107,NA
"2221",15.45,61.61,0.758778187,10100081108,NA
"2222",15.67,68,1.10171795,10100090601,NA
"2223",15.7,87.64,0.368784899,10100090603,NA
"2224",16.06,55.56,0.393916064,10100090604,NA
"2225",15.74,75.95,0.306366836,10100090605,NA
"2226",15.79,67.37,0.32650707,10100090607,NA
"2227",15.52,74.64,0.426053453,10100090608,NA
"2228",16.52,63.8,0.342013397,10100100101,NA
"2229",16.58,62.82,0.358061,10100100102,NA
"2230",16.83,36.73,0.365215024,10100100201,NA
"2231",17.03,65.37,0.306902412,10100100202,NA
"2232",16.85,52.33,0.352264663,10100100203,NA
"2233",17.1,78.36,0.296485701,10100100204,NA
"2234",17.32,76.16,0.291724608,10100100205,NA
"2235",17.16,49.13,0.349470718,10100100206,NA
"2236",17.27,69.89,0.367204283,10100100207,NA
"2237",17.22,81.91,0.291776083,10100110103,NA
"2238",14.8,89.48,0.801058894,10200010101,NA
"2239",14.71,95.55,0.832316738,10200010102,NA
"2240",14.61,98.25,0.862610755,10200010103,NA
"2241",14.55,90.88,0.851168128,10200010104,NA
"2242",14.61,96.35,0.904959455,10200010105,NA
"2243",15.11,94.9,0.652309667,10200010106,NA
"2244",14.52,96.58,0.719131729,10200010201,NA
"2245",14.64,85.09,0.751824409,10200010202,NA
"2246",14.86,96.58,0.714699497,10200010203,NA
"2247",14.98,93.35,0.67214837,10200010204,NA
"2248",15.05,94.01,0.583845747,10200010205,NA
"2249",15.15,96.01,0.503242103,10200010206,NA
"2250",15.5,86.11,0.530044319,10200010207,NA
"2251",14.97,98.62,0.513028909,10200010208,NA
"2252",15.34,96.99,0.535646,10200010209,NA
"2253",15.77,77.93,0.456195489,10200010210,NA
"2254",15.62,94.4,0.465828596,10200010301,NA
"2255",15.56,95.16,0.458979761,10200010302,NA
"2256",15.47,97.78,0.350341864,10200010303,NA
"2257",15.64,96.16,0.357518,10200010304,NA
"2258",16.18,80.94,0.357181784,10200010305,NA
"2259",16.11,95.99,0.355838535,10200010306,NA
"2260",16.3,89.97,0.329259488,10200010307,NA
"2261",16.26,92.34,0.3522804,10200010308,NA
"2262",15.63,89.23,0.515184317,10200010401,NA
"2263",15.97,92.46,0.432957633,10200010402,NA
"2264",15.75,83.15,0.496157768,10200010403,NA
"2265",15.81,77.32,0.56053518,10200010404,NA
"2266",16.36,84.15,0.364332608,10200010501,NA
"2267",16.44,78.02,0.334913545,10200010502,NA
"2268",16.51,89.17,0.311955908,10200010503,NA
"2269",16.52,96.91,0.32100762,10200010504,NA
"2270",15.83,84.3,0.358705668,10200010505,NA
"2271",16.18,94.77,0.340868736,10200010506,NA
"2272",16.03,87.53,0.329691501,10200010507,NA
"2273",16.46,94.51,0.301549541,10200010508,NA
"2274",16.59,70.85,0.32922908,10200010509,NA
"2275",15.91,76.83,0.371637581,10200010601,NA
"2276",15.55,96.35,0.370283743,10200010602,NA
"2277",16.33,72.68,0.313355,10200010701,NA
"2278",16.56,90.33,0.314183229,10200010703,NA
"2279",16.78,97.1,0.308429737,10200010704,NA
"2280",16.99,82.01,0.310566899,10200010801,NA
"2281",15.84,80.88,0.375087335,10200010802,NA
"2282",16.62,92.4,0.328775007,10200010803,NA
